0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
101415-3-0-2,-402.430293262282,92.26345008661204,19.303581858480058,-13.194185749819916,-5.806571392986881,2.4085879753251667,-14.88564636322264,-8.070929811121465,-9.417302671274449,-6.220678236954522,0.9733797910628378,-5.762090784255297,1.656340221692701,0.6724634058820481,0.9640083158642768,5.7375946346947355,3.124156262492795,3.0485238172348814,-4.208719442961183,-3.6097054025915414,-1.967373488169382,-2.9645166220269163,-3.7746882656102043,-5.353092380143707,-2.200082617806163,-2.0416185074788666,-3.288855203264657,0.573997637527646,-1.1104011279980939,0.434724022799552,-1.4518258270789384,-0.49206009655776023,-3.18378302933498,0.05214762039099664,-2.522281005990699,-2.4589778238735542,-3.594493621373269,-0.9811499251196553,-2.933587505649405,-2.3980348384824057,dog_bark
101415-3-0-3,-366.39004076378484,126.18357868094634,31.372797391660637,-23.60194583867416,-12.954138765355339,0.48496372129392235,-26.859762349858592,-19.409349473004585,-21.998044014025186,-10.15817193687885,2.243123739835527,-5.574068640855101,5.3204239676483,-2.788798752910885,-7.796374007175232,-6.203268323496688,-3.1301161386624456,5.338609719897865,-4.880320002459402,-2.6729767605857946,0.2512195851983974,-1.284429937683991,-2.9403047301434855,-5.0706014571567435,0.24523891271346385,-1.072547146152477,-5.922636711760613,0.08180385900502764,-2.1174581647575836,0.97558092656648,-4.239478800940561,-1.52411647434324,-3.803365905027759,2.0230086634079054,-0.7131826726910753,-1.2699709855356431,-2.151230384567887,1.1820022522792812,-3.0922499653476234,-4.633789407432107,dog_bark
101415-3-0-8,-421.29436328626764,68.7046235452577,11.10447779123597,-1.110439589836875,2.8193468006608717,2.400709786268465,-8.490099651017902,-2.868936175504947,-2.9511666611638154,-1.180556712610713,4.124674557798477,0.014887587313952124,-0.7368029178115104,-0.643799120279526,-0.1103578709042749,4.5232675643604905,1.6127474413418594,0.046568360243015396,-4.342556477485559,-1.235701075278939,0.23049879727358155,-0.021174216936501913,-3.5042522231228284,-4.292770919904561,-2.0746647168802137,-1.5989800963118492,-1.4361333680137662,1.3090030027991,-0.4643881081928363,-0.5956108685568069,-2.0181696501484105,-1.535643059465466,-3.6287282162372945,-1.0555351085180344,-1.418138779858112,-2.2813436373217924,-2.8147459657210048,-0.404556880795631,-2.6356538491051764,-1.3279869812917873,dog_bark
102106-3-0-0,-354.11618853001397,75.48188835070883,-31.33463492522443,-11.227952019452628,-6.00655449697484,-5.840378836761189,1.749848505375394,-0.9170858892480286,6.575592311382928,3.856916539954632,5.229975242962037,13.510711967058326,0.451670711832568,5.663102642361006,-3.360502609887399,-0.44236794299477783,-2.2233675651619147,-0.33263008631101787,-0.7996964208716806,2.0566803251430055,-4.392059404117028,2.5114892911162747,-2.4048610084906774,3.464684952892319,-1.174776426565376,3.9463881139130854,-0.21651890794062476,-0.4835747760086552,-2.22238676646976,1.2844320626518724,-2.0545901927910752,-1.7047499994255415,-2.139787606829894,1.6730583231660596,-3.3477344689262414,1.6730026690325874,-2.714343555802464,1.983703771061165,0.14227619932679011,1.1597983377897214,dog_bark
102305-6-0-0,-429.2229627868562,95.69012511005722,19.812258902425743,14.708457472941596,-6.130476256041475,0.9562646398454714,-2.424977499830716,4.915701825786783,1.5073898710310665,3.9388480932486116,-1.9181111864897353,0.6189566243983503,1.477883002165464,8.337647985789719,3.9814347842361317,5.594806998509726,4.420016198114042,8.00064233665299,4.265898952228288,4.759971761113544,2.284708663871525,2.881593317562276,-0.39712972328428775,1.7596360510327138,-0.3460355685678744,0.8825944480516574,-0.38107048320562537,1.7399395700373999,0.21517000489627192,2.3378118918319597,-0.16806609675442208,1.2265968190176992,0.21820605837989723,0.5707285211507431,-0.9421296190559042,0.33888755949262933,-1.0070230795543282,0.8759087847623089,0.024086893125016794,1.2306820287369284,gun_shot
102842-3-0-1,-392.0762591751505,99.9354680424789,39.111131249054246,30.799816369193245,10.718008218490388,11.876125384684574,0.27495070521446063,2.6411117899472516,-5.765362368631113,-2.024268663834679,-7.755504640045576,-2.4542483127146317,-4.992348740247507,3.5641169104271095,3.2771399761951896,10.335451797588426,5.993047680481541,7.624918597509,-0.2696267105585252,2.220973023106894,-1.719633825120414,1.4462015912259374,-4.20083038254432,-1.8428193780063722,-5.515061288235518,0.31095913577681156,-0.3619162695812445,5.457252555024501,3.1265385446578593,6.447403109705759,0.23572342177693087,0.22554347038384137,-5.577994994758452,-3.15772254012467,-5.957391834441524,-2.4922442707359784,-5.972845841612056,-2.9828405989678415,-5.391882299112456,-1.0665510333625279,dog_bark
102842-3-1-0,-373.51478593434246,104.39240354533108,24.738043446781155,20.360534368393306,4.99389754412458,8.980869736274354,-3.351017186696344,-3.072792721546134,-7.1682889520314275,2.3015485691820086,-0.7394523607760629,4.235911620183159,-0.03915247086878073,7.930248859546684,8.502191935130735,13.688465051484467,5.164061582602512,5.025816668099184,-3.5505958714513457,-1.3181110837152639,-4.989222368752904,-2.227432634503347,-6.911456437598478,-3.80657650216397,-8.498763387107266,-2.8853537980320674,-1.870525128125221,5.060303625618229,0.7740009432113125,2.6930875206313827,-2.927450526912224,-1.2199865363761908,-4.425770683725969,-1.12112679430193,-2.4880506653400563,2.5168408956626247,-0.2484573884414879,1.9377013168716675,-2.788244469125402,0.1998980681143353,dog_bark
102842-3-1-5,-391.5718770392602,85.35115593324839,19.193435118702883,21.695241341228986,7.415434425925392,10.363002766872363,-0.3213063615968817,3.408881491574552,-2.162840461957791,4.503120492457966,0.08617636035665562,5.443002073778776,2.7420516086305717,8.670346083791665,6.580068628942426,12.084952200395236,5.483203742820968,3.8128086129477277,-4.512297624044148,-1.4690742465597253,-5.2459816167430375,-1.1572696742187414,-5.93121521576131,-3.6448513592281784,-7.504138196424175,-0.3112678021842522,0.7180752781067218,6.86464391255511,2.2252095130801752,4.448982557974719,-1.1514021421655334,0.5620104055132694,-4.326446410429173,-1.7582075204741048,-3.6299933809243665,0.19371538666836224,-3.5295576821918004,-0.464053214445577,-3.281180197402419,0.3364771401406335,dog_bark
102842-3-1-6,-395.9324779770899,81.11538821398878,17.608678454588556,21.393269158425543,6.8763683775252415,11.225439156940638,1.6305780674160217,5.535836575163748,-1.5644229780407741,4.379283445926488,0.814167586829809,5.618684783391943,2.11489681537754,9.150097969475365,7.237265589296098,11.399623856925283,4.27618649261626,3.425486551380299,-4.902142265973573,-1.3533635268450839,-4.710777785947533,-1.4015217956095543,-6.947875765765162,-4.361598019991391,-7.869082708122746,-0.496306683616837,-0.037458144373005244,6.22358771239935,2.44151081881044,5.2826234715792895,0.016542286470959455,1.126819395289505,-4.598497673755867,-1.4872382489769105,-3.386912805399105,0.012620803474062069,-3.910935706732181,-1.312431299205041,-3.7999832089193433,0.19494069315347365,dog_bark
103074-7-0-0,-149.29294911550426,78.7255321039785,-6.2549114074081835,23.591058140106085,-16.5610806935146,10.88419019823341,-4.849802909531442,5.2359994329288915,0.6636752568616953,-0.6170734663768214,-3.9197550114904485,3.457251380563718,-2.9242624063277076,6.761162164016091,1.4885708091888055,-0.037717526175417675,-5.729749326635502,-2.0834678220307086,-5.793587398528991,3.334254376346125,2.1830692203029027,0.23580669842846433,1.563584542261408,-1.3356133169152893,-2.2078438606528605,3.3632972554646163,-1.5026535695333094,-0.45185490252375893,-4.796976860136223,6.193716446038102,-2.568240872615438,-0.00816453645101702,-3.830071565400966,-0.4897126917210657,-4.060694990712977,5.02956290180484,-4.114351255831523,0.24837602765682126,-4.656065506802698,0.3778958999635897,jackhammer
