0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
101729-0-0-1,-173.58667211418447,3.4423433789769926,28.144501349976505,26.33706258545911,-3.872117030811578,14.699255145898201,6.923033311595356,5.8280951746347425,16.05290983380012,-2.6748828415787287,10.821246672321504,1.42347755909179,-1.1269037197854268,8.096345821077687,-5.143816189083536,7.5788314643720005,3.689726081761456,-0.906895203955117,6.349051024409539,-1.5156573277217669,0.010674463984983803,2.757633831694341,-6.603938297716656,3.4760160726231297,-3.8839432701063097,2.05586337584212,1.1516886075578652,0.3192164047119883,0.6197473472846777,0.9700434342104252,-3.9650384533351186,3.2124323146657057,-5.028515518513562,3.729040491632335,-3.8122123056894486,2.2493189699314042,-0.9728752759258729,1.8282446157646062,-2.3709173604793468,2.298761405006595,air_conditioner
101729-0-0-11,-222.7171489409784,26.865118099905548,37.54976432573784,25.503339055540728,-6.2443814704047576,17.362700797583493,5.778150340591075,2.440520247134289,22.836855613715482,-8.735928044360532,14.248152548588463,-1.054352206017709,-5.804055658679129,11.086256607129581,-7.7787795205360215,7.866963383487494,5.767363922597518,-2.7103227396617666,8.650463554783627,-3.720749829842467,-0.5532397627706526,2.852588086134322,-8.466499893624434,4.569400496605908,-4.363596186006712,0.15950753410397767,1.624334578505862,0.9307130277965616,1.404135220496325,1.975949209698023,-4.182967714931169,2.911234390175037,-6.465742352074815,4.048562613489114,-4.114657765716935,2.21517180584726,-1.415814729848542,3.138265526709072,-2.8796739961906197,2.30297860015501,air_conditioner
101729-0-0-12,-199.3316723231278,12.704570056628272,35.56193502918914,25.22874099449724,-5.099281370898527,15.599327581620114,5.1765530987354476,3.995447200949418,18.83185835161743,-5.741625820405979,12.19160329171136,-0.35621892118860554,-3.939626397005479,9.140160200843665,-6.455798154139482,7.887880713025343,5.114278230097553,-1.1383042689214375,8.025449636353883,-2.8928694430692574,-0.15027760421604086,2.8258673725396486,-7.322012709524043,4.038000093155974,-4.495870978848325,0.8385411655528716,1.350576127891902,0.7019592861506473,0.8297313706262146,0.8777493734803491,-4.242713352317801,2.9155113636878296,-6.644625532693215,4.2395329564181745,-3.4418053490760077,1.5702019651600916,-1.0071715230394847,2.2022143054501244,-2.1113920128804127,1.983992405479262,air_conditioner
101729-0-0-13,-182.7915888234592,4.425944821407321,32.05236254063502,26.603096593439506,-3.896126041882182,14.67629690436227,4.775762521119778,5.879070298761454,15.21099402521953,-2.2918283990575214,10.379667140475222,0.07481336355086687,-2.6125332230766065,7.808039863196162,-4.715256176835208,7.366376752241195,4.0566449040728525,0.09109917185636958,6.784936905023951,-1.865793878620816,-0.07191384921484618,2.0886217043568758,-7.057031653650202,3.0211048018838906,-4.115110928072509,1.385827432255589,0.840273770894385,0.7487944308856763,0.7433725870861458,0.5890555059013699,-4.520043223644366,2.74462326745155,-6.298894531179707,3.0548011103268213,-3.326545521697909,1.9529906562869388,-0.47744451575483926,1.5751561903710591,-2.043856987004634,2.2557744987622406,air_conditioner
101729-0-0-14,-204.93949806006637,17.883657150482563,32.52583398345707,27.383074383292527,-4.1298608895395,16.134854727646974,5.326532490667503,5.9512427464847795,17.061002000557963,-2.6398912533347225,9.742666177187868,0.6004475158714315,-3.256221012258991,9.25510232438111,-5.173740494824897,7.0045994078503,4.77645782267991,-0.41797425194840426,5.616519779647096,-1.5284096690069966,-0.47267816103132687,2.3731982574534682,-8.0286516861007,2.557532922643584,-4.057293667485467,0.7660432475428566,1.0148180384991532,0.7960954144750816,0.9638212607271338,1.3848564693697065,-4.488599042410852,2.3050826842473966,-5.799879893008507,2.104593579543766,-4.1593823458138015,2.422675636048417,-0.6422485116863671,2.1553719975509904,-2.625760496015186,2.127804392337994,air_conditioner
101729-0-0-16,-241.15053117306613,43.064319121092176,34.69102696471714,25.371661826760892,-6.080273081285955,18.0539297560505,4.925066760583372,4.338543460718285,22.94361225212208,-7.659613360786114,11.78819208255132,1.1119328371709667,-5.765303963187626,11.075403911453375,-7.478746612007533,6.615843638565421,7.418447299810146,-2.6725678600108758,8.023764864465708,-2.237132046176937,-1.2089591961760124,3.6873421469927026,-9.161380169809371,2.5037017779361506,-5.025078365447574,-1.1286800152759828,2.0374931759296184,0.5727771656935731,0.5494936621438206,1.1332174595791775,-4.816773548791047,2.6574382102023173,-5.48981173893453,3.465460684982427,-3.6610870906325728,3.047119062400099,-1.2663221129748943,2.647027007970419,-3.1835722893344274,1.983352051645881,air_conditioner
101729-0-0-17,-244.13314067168972,44.63203688056947,33.622375251334425,24.797500246867667,-4.4075438119403785,17.2296334507849,4.19525008316309,5.0822990044854235,21.861537376421925,-6.2362543173025164,10.761369189372632,1.5480840035961052,-5.930693736898007,10.943044089471421,-6.569365884626655,6.626257837757596,6.2114163439475565,-1.8449242629403526,6.87556521021955,-2.168104648151637,-0.7851859020764431,2.8842919689174598,-8.154007163676532,3.104876823851036,-4.601821041490718,-0.5617091325906426,1.8646203753755073,1.2378718926440144,0.5550036332918539,1.3099992797346585,-4.286512347219055,2.6927547711060367,-5.021707044669985,3.3901456058697987,-3.791110075059948,2.660901740003892,-1.5930555935285584,2.2876913258245706,-2.3956559567023215,1.582857290235086,air_conditioner
101729-0-0-18,-246.6601105562527,45.82676098211539,33.17026181905555,24.07191743405073,-4.834127825980659,18.09552228282619,3.931806080198398,2.8712012206501547,24.205919224851737,-6.845560065865149,12.198656021354756,1.6354241409049945,-6.658991057109816,12.036163669021763,-7.4408521903393865,6.221215409313796,6.593462199212727,-3.8377795439904507,7.336120083466879,-2.409483254970058,-0.8122057370310112,4.164749405358302,-8.316066963139493,4.015938544297967,-3.688975712880189,-1.12933669840185,2.339028618107354,1.448238727011031,0.6768010820350732,2.0906294211529803,-4.523155665491154,2.91699154197574,-5.261096922809499,2.915199182389024,-3.956998809756212,2.1073180957656343,-1.5426491572389847,2.747950904039789,-2.189294291937524,2.172033370223654,air_conditioner
101729-0-0-19,-247.6165711398168,46.907859905789934,32.418482900390906,24.834447562440197,-5.394022948030995,18.501689120219936,4.427517693118647,1.6543011811586341,25.61886739178594,-8.242321183041524,11.93414507238103,1.2223242705746682,-6.736096085791998,12.795377605566424,-6.980539432964433,6.328885182430879,7.772028714746639,-4.947013245295049,7.635830062700953,-1.6713497693899817,-1.7366936553820551,4.5111565283724016,-8.920612078686437,3.876727899918578,-3.5253611503054327,-1.6340445089536393,2.8644326791547865,1.6852123545215687,0.5909937643822077,3.1520975299155154,-5.014780353176543,2.8608455462207725,-5.1229466512624375,2.9945328619725573,-3.214096711815942,2.356967921121784,-0.9345348105796311,3.519961748000718,-2.458397615601245,2.890132933523939,air_conditioner
101729-0-0-21,-251.68200485659722,51.042055975133685,31.3142189315501,23.8793050711298,-5.428662753231319,17.181557368461153,4.890707540571681,2.554037234836228,23.321140304378723,-8.115762203241754,11.179122710195568,0.7913304440691877,-6.797568892381366,12.247235889965035,-6.023172890597873,6.6501320713412735,8.274112749565388,-3.5970340621076025,7.187361579679059,-0.9373089408441704,-1.4745081244449432,4.174807345800468,-8.550744734775332,3.883997432943572,-3.8743967775705768,-1.2368672832595349,2.458861703605187,1.3505368349670193,0.7221039990183425,2.7794952534966026,-4.470221690892853,3.082678451020348,-4.924863968219764,2.991458846845989,-3.9714047330288142,2.073545541783874,-1.295815327292913,3.4126896366153265,-1.9782794185951658,2.72448557565403,air_conditioner
