0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
101848-9-0-0,-219.2185283399085,144.59770278397778,-3.2722408760965673,10.478357534034258,12.348386714980924,7.717127342988131,-7.970406632573274,5.3133394017621765,8.448253338627115,-0.8247395972845296,-5.1724901794672915,2.1384444307895594,-3.3244102624024197,-3.1235107205355694,-3.1845394072203397,-3.6548129229145534,-8.505092953656268,-2.5962142960867394,-2.849203179731673,-0.6604623970952528,-5.594570805199981,-1.960170077372723,-6.738111510431549,-1.886532831283222,-1.4353633764895974,1.111927472043756,-2.2882058061281136,3.764252927819584,2.2195597915487504,1.6244922632354917,-6.846130750844968,-2.055787533864235,-2.0610572062810784,2.585048808238069,-4.402661559022473,-1.4752330156360878,-5.92562799945774,-3.3437389206527954,-3.6235484029428355,1.4111851577079313,street_music
101848-9-0-1,-220.8993765607335,144.9706173718926,-4.152257037744447,9.872785375860856,11.965840190570985,9.190612970308207,-7.9025689640492915,8.014342040860376,6.938769339612868,-0.5332644520923293,-6.454088686082347,1.5467526701273246,-3.6914809439930543,-3.3222469506955115,-3.2539650192273446,-5.782483634322176,-8.427455431278302,0.7241099965175104,-3.3997775754087223,-2.950700412607464,-5.025620070815355,-2.143328588723159,-6.548207779814943,-1.0574967075226416,-2.6813252760153325,-1.1087635854288962,-1.3607903548949243,3.433158219479477,1.3239188824691641,2.041438687366133,-5.390885339306219,-2.5257153886873995,-2.4125960644008755,2.743241892043807,-3.412575514475215,-0.46623011808581816,-5.550427272231755,-2.172154503134121,-3.3757677868440177,-0.6385839529875084,street_music
101848-9-0-2,-219.2865359667122,138.10581063662332,-1.6331978344297937,10.546870048547355,9.442605118015974,11.84449805693419,-8.511699729563727,9.613271681492558,5.437058034716794,-4.79203833988872,-8.011155039326455,0.4173112610398002,-2.887833451922406,-0.450765803655977,-0.5324873349527215,-1.426425635221912,-6.939729439307038,-3.1853413246431592,-2.455340458778132,-2.2678855359149206,-3.478551948212417,-2.870329922099986,-7.9052774872413885,0.25792382846683565,-1.7887088109435576,1.7110500334465009,-2.400336128063929,3.7045505106728585,1.6172955494150782,0.3753095840272024,-7.6854179781147955,-0.9864945648938255,-1.0906502627985732,1.7924115030689856,-2.8441779474017204,1.4918598167890542,-6.486587866496947,-0.9283394048142428,-0.4099572624032549,-0.02611058475704021,street_music
101848-9-0-3,-224.46338534239422,145.60695275025853,-1.6756835019823004,10.994342988123206,10.010616094184348,12.727026014194404,-5.944498295256933,6.288855006837529,1.8491949472856006,-5.480205443463869,-6.570350703424204,-0.842636059378065,-4.810991411013934,-0.7339603091588962,-0.6964598101355035,-1.1713527860819262,-4.7907200740596645,-3.1039121474746687,-2.7455490173846844,-1.8191282269305245,-5.702080038748498,-2.8320800827865993,-6.677004017912167,-1.403351790289789,-2.281393358777005,2.528890161324287,-2.727182222757725,1.8646191518478423,-0.5801129311728406,0.4284505903286208,-6.550476800145731,0.7887700840076983,-1.7968767914127113,-0.21212949490592106,-4.0064163620196656,1.807392830199582,-4.650024555666125,0.18599602248307825,-1.2348415674182553,-1.1934578364758581,street_music
101848-9-0-8,-234.90144895532453,149.48328032506265,-1.8016355828526063,10.838568386193616,8.305273482585479,11.176650261735233,-9.709814495862483,0.7573246008567286,5.710452837631268,-0.9927167627563084,-3.4213409674140323,2.7675459204270556,-1.4884694704723989,-1.8376531693653493,-1.7532236491798987,-3.0844868219919097,-2.9923117053310957,2.3485745336843773,-2.148089395682496,0.07165688501974347,-4.004870042520145,-0.7487843596494923,-4.94956811026225,-0.12989530112255263,-2.4353982664226432,0.271186401565834,-4.772875885285096,-0.3787966274930163,-1.7516013368327172,2.7049593723754364,-6.6052141780549025,-0.15167551793529538,-1.7309057774068908,1.6244339401263324,-3.9806239009955466,0.5979815113108803,-3.5013666538607904,2.6832057482535476,-0.6059095080529242,-0.8042854170964832,street_music
101848-9-0-9,-228.8825558549878,142.9963190116925,-1.2449655983459658,11.73580982935705,8.639890067331214,10.85892311466127,-11.524764993173568,3.813310606140753,6.365737689277329,1.2407921346223898,-1.3508707184857234,2.9107220152397337,-1.8584416540579909,-5.067246063478849,-1.5683641504809516,-2.278859907735228,-5.704873559420183,-0.021572866653031535,-1.8675571174765553,-0.24805706081787085,-3.87515682219518,-0.06501333791709869,-5.25107473081326,-1.0829521622330098,-3.217584368466836,2.6173814187720374,-1.8656446280612469,0.7845676523411002,0.0035580784076363003,4.401440622543596,-7.95578792012114,-2.7389269309194284,-1.7406367544576966,1.3453586392990433,-4.686734242809978,0.13666336613374513,-6.199593467214371,1.942595432619716,-0.7292560003851579,-1.8319820927545543,street_music
102853-8-0-0,-209.71160572196158,131.95529893786272,-40.90223246311055,-10.570071490295941,-21.832748253865535,3.9727325220650824,13.11716494895324,20.733531295574657,-5.336834120375131,-8.602993738638023,-5.756267749053207,-0.7584750647568164,-15.727953576196017,-9.566527885515406,-4.7465826302487475,-2.594549408714155,-8.18484505175341,0.10583729706313176,-10.567677775552976,-5.2149961370627675,-3.597176457352074,-0.039658188846702205,-4.964878741495675,-2.2139241037588353,-4.171747667284358,4.68657498098083,-1.8251061364228187,-1.7301091706359442,-5.115501536085245,-1.4420041513341415,-4.216237674819898,0.2002686467248335,-4.968119748720557,0.3137300074434847,-1.625884042187959,0.8493496176005558,-2.1785917916336883,1.0905860956891524,-5.258102310042782,1.274745663131015,siren
102853-8-0-1,-206.30910546621894,129.22211324358244,-44.105125212338955,-12.722892780325747,-18.42229032004573,8.288069509821062,12.223255486153969,17.447230935240427,-7.421453484950593,-8.85019574616908,-4.512419048983231,0.5901984689365747,-13.113938663759678,-7.756604547820288,-3.774637856513054,-0.20938715519878642,-6.046730658889314,-1.8842008861037656,-11.01691669220675,-3.2257368026153905,-1.5342572392559832,1.9402726205567888,-2.270005979892099,-0.1575696832419946,-1.7121803266804352,5.169518566310038,-2.105910304127549,-2.1971499671593384,-5.526259394264463,-0.21153782884647349,-2.4973673100715224,2.421977601850642,-3.061088996104879,1.5322079822122927,-1.8151399895049218,0.35648530887715174,-2.6852005873810585,-0.3203484193495455,-5.388738433587819,1.7844935794538823,siren
102853-8-0-2,-211.21531420919382,128.7262490550618,-36.68196393664334,-14.918301279068594,-16.746847292688415,11.772696502870781,10.444039586153577,17.831045770691116,-6.067624776611447,-7.341155636288847,-4.520802286914821,0.10748124670116661,-10.780492000241757,-5.421351006895886,-3.4636536879330904,0.7999620616345378,-4.756456849496991,-2.762745231884896,-9.824658281555134,-1.0797976030964564,-0.6696282427511914,3.105794541123273,-0.7851896095563867,1.3595396441444516,-0.7333811272145359,4.3729669733052345,-1.9949953821866788,-1.149341262141679,-3.89536726863084,1.3270144720251527,-0.8189723650855908,2.5480771340310016,-3.2579714211544335,1.4974772184859009,-1.6804511292380808,0.44871496333899386,-2.8498035874671115,1.630880682375616,-3.460848323023824,2.2065512522107738,siren
102853-8-0-3,-217.49857515454246,118.60707215543806,-29.332002941962465,-15.343393112647135,-12.311968674137455,17.03904118360652,11.790288040573307,16.502585549736725,-8.779996261851526,-6.006934289266701,-0.9268360254466924,2.5654795147302094,-9.206051058127418,-5.28931425466044,-3.4897562500862573,0.9118275747475965,-3.688981065730605,-2.2386903823762,-9.113859068328173,-0.5505742139031765,0.7672680663077276,5.53563836872801,-1.1338874058787114,1.3143282892481276,-0.22667780586771544,4.312913568300545,-1.759056402782176,-0.677266987511648,-3.1971103767043574,2.95663395781108,0.4887374739222594,1.9702238261444691,-3.2061113173331934,0.5946718489474843,-1.9261881253241835,0.99504806395842,-3.032014179420713,1.3168014624901931,-2.651641554465445,3.3540772060756385,siren
