0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
101281-3-0-0,-184.81581164398813,23.799056592901984,-51.84065013342718,-5.31713530943515,-12.500069691040338,-10.222601385648671,-8.114817906658288,3.9931944211081336,-2.58171414826296,0.5699618176916951,0.358351167142428,9.306671068665311,-2.2437511059997814,3.2839998174519587,2.307650111786929,9.27775067210302,-1.2454807546725664,5.335355335410859,-2.7727115973337066,0.6131550196107092,-1.2078674589043692,-1.114436483936261,-1.8870345619136357,0.9311279815557835,-2.307970251168354,8.746769279461281,-2.422683018499898,4.430982582841786,-2.520448593607051,2.0096364752306792,-4.042305139931469,3.109385111305204,-2.0805686277850812,2.1655128642135946,-3.867699537984308,3.0774521199128855,-1.7478445380904901,1.6868680452955362,-0.4339771473564212,3.611441797923239,dog_bark
101281-3-0-14,-66.69324992359783,29.730730205772993,-58.100334075605986,-11.508695205720445,-21.29556715427976,-14.647393031449862,-14.073289909678662,-0.6696184616350646,-6.504671165526134,2.9184290323348745,4.684902527496684,9.945073427217796,1.9252947513409455,6.648622334628113,-0.12239030373204479,5.761628204103867,-2.5038031742114177,2.9474501326747427,-4.355905386113931,-2.511385336305134,-5.008344005983035,-1.3628570342664903,0.15387452957168013,3.8809523472619714,0.5296655918889932,9.186900652791618,0.23583066242379377,4.566998381200365,-1.9908852471328242,3.64133947583129,-1.2159173099057103,4.922350923185565,-1.6482501126473712,-0.14349234384392912,-3.8364343370211844,0.7872249385770653,-3.987874058065861,-0.4652220846944904,-0.6873094904418225,2.2258412268483987,dog_bark
101281-3-0-5,-140.41449455404882,37.12087073480023,-60.38934190795046,0.5905403892110117,-13.339021248584988,-12.822138240793915,-10.81598964855297,2.4668047020151267,-4.13211961683658,0.3463425847214961,1.6810869003763727,7.450810109790939,-5.274550011985053,1.3841725775265987,-2.3630319355507936,2.4645194985089565,-3.365817749210146,2.659142798251629,-2.017639702631257,0.9781712775571478,-1.809119416888924,1.5254399634485918,0.369198389983272,2.692466588953902,-2.3545393977839852,5.043294395408883,-1.9316972531922074,4.087671050574746,-1.6337282411406713,3.7366886245472952,-1.8842706189072311,4.407554743903727,-0.29783763578781325,1.8842786349208454,-2.456442235196169,1.6363242872995811,-3.4681051276875605,-1.1018827026506717,-1.656993019139692,2.813435711742805,dog_bark
104327-2-0-15,-94.24560641164383,77.29016163063557,-7.223929476246322,3.9684519919288035,-9.8567405135981,-2.3091285801980446,-8.213395592432402,4.42081122519697,-8.539465528571068,0.4537196105995097,-5.49608135918432,-0.31433674861344046,-4.007183333946842,1.3126824570252573,-2.8206515736487106,3.1794431845753612,-1.528659405974909,4.501058683520957,-1.6135860468672667,4.409222810364909,-1.9369250436094037,2.058010745731391,-0.8675647413210973,3.7341669943695313,-1.7499579226537345,2.076938602493482,-1.1494287546754423,3.247711566637489,-1.098729508719409,1.6972063976976968,-1.2703864539444163,3.094439417480737,-0.35787862493264494,3.5218578123201603,-0.5543959451667564,2.3310273754419133,-0.3954710860149377,2.2175875608397715,-0.7159358882163843,2.449150630772806,children_playing
104327-2-0-19,-141.02239172749125,91.32248537470552,-7.795345014127168,4.98254073110656,-9.748824603894477,-2.0336252063242095,-7.966608362289887,2.8671537806090606,-6.485473969110398,1.0536128743958624,-4.402667032813618,1.1658584799741698,-4.230781087948996,2.381871367248053,-1.9543037539274974,3.32524837429314,-1.4166938083773553,4.222367067966018,-2.048944079995241,3.364126422739024,-1.311186132461799,2.4947720354482485,-0.8808633592525744,3.2528351485521476,-1.3424033069893586,2.3905541691296452,-1.166124466302284,2.688993704494326,0.23411795565317545,2.5189559368267638,-1.347836130378155,3.1349729713333105,0.5058459741453626,2.488199590552437,-1.4155688356331095,1.5045814611402542,-0.6494526236989583,2.2218791719046314,-0.4163298945582501,2.8676725682422637,children_playing
104327-2-0-26,-121.21439606937815,71.47525276942358,-11.884113439937794,2.9069111055195647,-12.940067298264767,-4.759047523698467,-9.632292776955135,0.7827468179048631,-8.614186793489017,-0.5352668645861027,-6.253471571384963,-0.371016165280192,-5.657309675665317,1.9704046690573032,-2.2427422736256797,2.1739624168927443,-2.4703498523780363,3.8085333174105074,-2.5663770879869987,2.8007470870090194,-2.062557440591971,1.3048461450175923,-2.123118437438175,1.9383480034574447,-1.8876469570454277,2.497714705059095,-0.5868723991541153,1.5892537912238307,-1.6483674292037744,2.266253751580974,-1.351734478312843,2.561015872131984,-0.6718087514276316,2.723759795450643,-0.4937595495960329,1.780953474440174,-1.5763523065839204,2.091002085329432,-1.0023525150138406,2.2237227848711005,children_playing
104327-2-0-28,-106.86810270034064,73.81947238374327,-15.532447874470131,-0.9518038786254991,-15.855091382311912,-7.457890157772472,-11.743777901200122,0.029493398100370473,-10.238729965740209,-3.568343122617063,-7.756514693659137,-2.168045622869145,-6.276509691292659,0.27355942057531335,-3.026996381179216,3.145674963768447,-3.481216433618656,1.0765231122586154,-3.8834555668121786,1.3461985319840737,-2.7944127991900682,1.4989369589315256,-2.5235191959090546,0.1696274915588956,-3.3414532981116,1.6374624934179853,-2.0960634980121817,0.7320866416334348,-1.1491223533075454,2.2291901754284624,-2.6021781863708506,0.9934682474730682,-2.1616649748123518,0.7656437790537335,-1.932095847154876,1.230359157586346,-1.8226763057922208,1.102989040938649,-2.4684563613120685,0.975836477308666,children_playing
104327-2-0-3,-126.61386528757141,91.95648607679384,-5.369969874855091,9.580893351197444,-11.132725339609546,-6.0610230982442115,-9.062894574280383,1.3877418102634136,-7.983475881750331,0.15679099204639713,-6.914250599356335,-1.2705806538540174,-7.041519198114547,0.09759910624321722,-5.054188909331858,-0.6245461179928402,-4.774818478440272,2.75529953046534,-2.2972333770706044,1.3288275894075987,-4.058036370092419,0.6187154270127095,-2.291216133364547,1.5843159977251124,-2.9125300583211464,1.5155889983261035,-1.4408312376934278,2.8788459515428544,-1.3043004104140483,1.8001274762075492,-2.3940630129465994,1.6527962768706324,-1.1953355897461648,1.8267911381901918,-0.7862051229677327,2.351009166121637,-1.4654899494911646,1.4320355257500723,-1.1739684586200154,2.22097697672425,children_playing
104327-2-0-30,-143.44511618119856,82.84145121257093,-8.947951062469532,4.156276924445308,-11.255136445435415,-7.801571810215553,-12.180181124638185,-1.2233927094728563,-9.617838917270115,-1.0211703825178549,-6.917806640396032,-1.216877543060737,-6.654630238860418,-1.2760981481671367,-5.020311266301915,-0.10004692089073244,-4.076062516766312,1.602244576855768,-3.9092542781112587,1.8736778156830012,-3.337702536877337,0.1206770036142195,-3.709171710627481,0.7798898692483931,-3.457395566906723,0.5900838625549433,-2.4098035336124486,1.115774533303078,-2.229747529538058,1.2480568912179193,-2.0637371953813846,1.5562500065416618,-1.7688812292554705,0.6014330270059479,-2.4275843287931793,0.23896356185416676,-2.542180136721478,0.8936620037779855,-2.369858125215597,1.064847474757038,children_playing
104327-2-0-34,-138.67019666502492,93.85801941501985,-7.8283483699891265,15.197384114613154,-10.78754302882873,-3.8189245828881937,-10.167400454639859,-0.512662262369372,-5.485291625896802,-2.764128378984802,-8.742384376359967,2.706807159591369,-6.519951980681881,1.68755688347887,-2.526179084257704,-1.2878281600108008,-5.41092895135317,1.1549582793123545,-1.016557504138801,4.504477283068044,-5.289796771055923,-0.7689273666551547,-0.8753222507609505,2.0805146868433155,-4.084684201516374,0.6446186566584535,-1.0316729253638395,1.5668813169870037,-4.1345618609778905,-0.05803131653515934,-1.8616384486016517,1.270062645179539,-2.9332326167135503,0.5528716713566381,-1.3563216025585072,1.7018935138369908,-1.4332169043333267,2.877747301976824,-2.831423294959789,-0.4463514333550231,children_playing
