0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
102102-3-0-0,-392.19405913580397,78.63251768288343,-32.48107690460306,-1.7951633847391812,-7.34009558495479,-7.759191834926806,2.3319061742629406,-3.760419253759952,2.065781743446546,4.650727563354517,1.0184357538398765,9.278479745909156,-3.1806733200153054,3.4610268231979675,-2.6740691949416164,-0.9886841617816121,-2.539025130859654,-1.6221351043407573,0.7067001436048471,2.8062410336439365,-0.8626194299054916,4.598001814831773,-1.765131767572006,0.5005739499545052,-3.903981386989978,2.248562344485879,-1.2923615190463482,0.5372255318607074,-0.5342425106238454,0.979859068284371,-1.4794395639601676,0.4081343029481723,-1.362329027242266,1.0858317388353507,-1.353959833128264,2.9461290559565434,-1.0253550526645259,2.1201718235473948,0.33656803947082736,1.1438586990442288,dog_bark
107653-9-0-12,-370.40765624504206,79.70541040654666,-28.791331543522045,2.9916638080956086,-12.661471712726458,19.034661736808783,-2.4778767807377187,-5.787108436845099,15.30219845918157,7.834542636821118,-1.1105371082420692,-0.5766265489758883,-10.512468278948338,6.307262213714667,-0.1304680719382715,14.833032028461995,-4.342223484216571,9.090212760431006,1.6071550884309398,-4.767180343004231,-9.139424977459377,4.180656452770861,0.9370887420222669,4.600391055672113,4.777924150380999,5.881690125645202,-4.423276319476876,0.6968931659724854,-1.8677590365315047,0.5093398401406984,5.178742707841708,5.171668812484463,-1.5454700484860904,-0.7031459771349964,-2.9908724810108844,-3.4733695693713322,-6.175437311027972,-0.5949271461831992,0.9936150469040947,3.8571629396282336,street_music
107653-9-0-14,-356.60203121523915,68.61836123956414,-27.192523470067776,6.4699643245472265,-6.7829765939399715,24.899294346657722,-4.273790093682407,-7.71108910366305,11.586113629433418,5.060496104052081,1.9776483839121552,7.501474550822189,-7.125433562512365,5.999635177202369,-3.055125053631128,12.89062688349828,-6.3827497906652235,6.717247131509889,1.62584525630037,1.950316720581512,-5.507449506728736,1.3287670567868153,-1.3710295993171182,-0.13679119196070733,-0.2282397055926639,4.1651331970484495,-0.01930613656855188,3.8947101704622855,2.5955920377706723,3.24058413451668,-0.4006131453397085,2.468213448922384,1.508064040559361,2.109932741448649,-1.9111135269031267,-2.496747044285713,-3.5615998337585455,1.2642227040265686,-2.18627319041941,0.8162863284415353,street_music
107653-9-0-18,-310.93787192299317,68.58488066227149,-24.217498453009068,-1.5189909922882878,-9.406697951447008,24.414660934877116,-0.8120751302154982,0.30929114507030886,13.828637716775951,1.9462315778854595,-0.4362629498736906,0.9533677368652085,-8.894661595256824,11.362122544439957,-0.2702243667067197,16.076619217973036,-4.8684773787769355,9.62425725364429,-5.164773883359298,-8.891428008930955,-4.665055244288557,6.832729975028517,1.101120151056208,2.7786047116417922,2.2908576370064986,0.18979380451807953,-7.090608054159173,0.07024631246897185,-0.6258416795560166,6.5664667643712535,8.3816985199381,2.9161319581210274,-3.6320335458692456,-2.1055948900012726,-4.5227797976399335,-2.4643816358211788,-2.0882007153716566,3.796105869706618,3.7836034932365052,2.0568775372061503,street_music
107653-9-0-3,-297.31201119511866,94.13409918613068,-43.570319420870234,14.292802348825996,-10.799942030298602,16.974773658910088,-4.613630078308778,-2.8631923608507237,16.778870882453266,1.2237469588738477,-2.337551964022432,9.525873651400703,-3.813235105930967,6.418419632091679,-3.162070936074014,11.809939974037228,-3.506518080251314,3.9570359397661825,0.1997369050519871,4.0852411393246095,-2.314421710118676,4.3092978080103155,-2.352907073655358,-0.08353571340182493,-1.3320641144512377,5.790431775161345,-0.3524047334167612,5.4238271847217545,1.5096270309542303,3.0961555482929337,-0.22696995947708234,-1.1449336095927052,-2.7087835336796573,0.2726249315945367,0.26417128670093754,-0.14385591417881283,-4.6762445322518476,-0.27395258436909026,-3.98111906741673,-0.6423934917930879,street_music
107653-9-0-5,-314.90331326935495,83.94617055551771,-44.18324104995335,14.937306870315819,-10.248903210718975,16.34010629726003,-5.8656282554028625,-4.685189064673901,19.709416568647082,-1.0775783813927997,-8.202250744840251,8.80160981413488,-4.754317668529247,8.373653844827789,-3.8767565523685517,11.502763174208715,-5.992325640977362,4.9338989366798565,-0.06814556317386757,3.252772169848948,-3.235638916855077,3.7185002562340674,-2.500733713533386,0.6838230717480455,-0.4556867940678381,5.350959583104208,0.9280050011406845,5.7127729563525245,3.87563254088684,4.489787026068404,-0.3374524564280505,-0.31370106530742903,-2.9289140856715616,1.0068979875869892,0.5270477267531958,-1.0918170633174122,-3.737866275788603,-0.42214988541577686,-4.751985623613623,-0.4976578402273668,street_music
107653-9-0-7,-344.60854734325926,84.09956202294731,-37.31657709328127,-0.691817668527834,-9.668691985048637,20.876827731501628,0.46773180703813005,0.1758456371757529,13.240186298918582,-1.0046510478238562,-5.684880533677709,0.9105206722142019,-8.013706805033681,10.013733131436249,1.8856503713708723,14.45846548541666,-5.419777479961651,5.618037080053742,-2.4383781745179443,-1.265887785985917,-3.158235002752779,5.3403257051643465,-0.3929993441828209,1.1928953488975023,-0.3547657897099101,1.719625834940479,-3.2406262839486044,3.3255572716472233,1.7761248469387323,6.6892635446467885,3.9251497014137704,0.3692234311638505,-5.11723238176667,-3.3037554774469657,-3.4296983611683505,-2.084516278759959,-4.693033660569798,1.3664400534079637,0.22025662050330044,-0.24607425823223714,street_music
109711-3-1-0,-393.0894711720682,88.00536901154763,-48.01661685280319,-45.4542344083094,-23.268635941358838,-14.337890406371923,-30.963177987852134,-21.53669018872575,-12.423384142192955,-11.808063876675046,-15.372343866748817,-11.537363323918242,-11.293159437280933,-2.3694268355596675,-0.004433260853603658,3.190305808007604,2.3956581065057194,2.261421164678328,-3.720249614239062,-3.4227260086149576,-4.0753815848775785,0.48596856815635414,-1.6279161619777827,-2.721167509882891,-3.4236654155297384,-0.07523215086087445,-0.8120134670442261,1.2115456820478316,0.20789876841015384,5.811308889441207,1.888806204312922,2.017262205300532,-0.424257313228649,1.2952661001980916,-1.6023956402849933,0.13495327437710555,0.18498531859494852,-0.3126925228239567,-1.333559911114695,-0.05951023183850082,dog_bark
109711-3-2-4,-334.8726808719226,115.38493016933529,-48.77821037288465,-55.228055057358574,-31.215152439387687,-22.19688181750064,-39.062237899992674,-26.753138804492004,-17.356979970445142,-14.668973945644527,-16.87264523468421,-14.525074868174475,-13.710254936366388,-3.1388206915759347,0.4015331151033238,3.795954583999153,0.9427186677127656,0.5327100478482026,-2.8038092137961907,-3.1381745601342277,-3.9646927104532366,1.2500754710372568,-0.8859261837391059,-1.5994163629916598,-2.71797187935011,0.3087119380808577,-1.5500527199033085,0.7961505592005332,1.7220826431992762,5.761820162864632,1.4714901951415758,3.472262789750305,0.9574460029734865,2.1194380423018337,-0.49679957164391564,0.2560287293291771,1.373702933022143,0.6731070496868208,-1.9017021306594577,1.0753227311732214,dog_bark
109711-3-2-6,-348.15122889532375,108.02748766867545,-45.237334930796266,-48.69550686900827,-25.08648583411857,-21.95726649876504,-32.95911820496777,-23.65351719932089,-19.814542322105176,-15.22458196922383,-17.032731004330923,-12.701152304614409,-11.652127806213251,-3.302420071583643,-2.743510663830558,-0.0072276356562842314,-2.71865647244112,-0.8659304372371109,-4.349181775828299,-2.696546569928371,-3.036160108592515,1.5645067199167282,-1.6671818487159489,-1.6374689349506135,-2.5644754786419446,0.6245288810131054,-1.4997380260581394,1.157446039872684,0.03592778479381099,4.89484690909024,0.9528381894385687,1.19596503087162,-0.6740848573125652,1.7483184660523714,-0.21607834118762062,0.633696494052263,-0.6195026905311816,0.7724494600932096,-1.5252427274248708,0.8679862552324401,dog_bark
